cow_id,timestamp,milk_yield_l,milk_conductivity,milk_temp_c,scc_value,target_7d,target_14d,event_onset_day,breed,age_years,parity,vaccination_status,prior_mastitis_flag,calving_date,herd_id
cow_068,2026-03-01T00:00:00,15.439,4.691,38.113,142041,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-02T00:00:00,14.863,4.622,38.222,170822,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-03T00:00:00,15.549,4.717,38.157,148185,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-04T00:00:00,16.193,4.617,38.041,174491,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-05T00:00:00,15.198,4.619,38.147,176786,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-06T00:00:00,15.934,4.664,38.076,200090,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-07T00:00:00,15.686,4.608,38.217,169864,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-08T00:00:00,16.813,4.668,38.149,205220,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-09T00:00:00,16.162,4.577,38.163,164423,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-10T00:00:00,14.822,4.504,38.11,182746,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-11T00:00:00,15.788,4.687,38.163,200947,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-12T00:00:00,16.55,4.542,38.139,155592,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-13T00:00:00,15.598,4.583,38.109,221209,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-14T00:00:00,16.65,4.517,38.064,163171,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-15T00:00:00,15.933,4.719,38.162,175806,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-16T00:00:00,15.618,4.609,38.22,183977,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-17T00:00:00,16.639,4.575,38.198,208467,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-18T00:00:00,16.569,4.653,38.113,204619,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-19T00:00:00,16.103,4.644,38.13,175305,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-20T00:00:00,16.014,4.712,38.088,189855,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-21T00:00:00,15.662,4.709,38.087,168365,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-22T00:00:00,15.416,4.58,38.168,223995,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-23T00:00:00,15.27,4.606,38.129,218578,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-24T00:00:00,16.517,4.613,38.072,164289,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-25T00:00:00,15.921,4.702,38.221,133492,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-26T00:00:00,16.301,4.5,38.001,166117,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-27T00:00:00,15.729,4.529,38.129,265121,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-28T00:00:00,16.004,4.451,38.162,213940,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-29T00:00:00,16.236,4.632,38.116,198069,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-30T00:00:00,15.714,4.692,38.049,219025,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-03-31T00:00:00,15.905,4.666,38.192,237631,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-01T00:00:00,15.911,4.829,38.216,136354,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-02T00:00:00,15.762,4.719,38.116,141025,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-03T00:00:00,15.36,4.668,38.061,121903,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-04T00:00:00,15.47,4.635,38.087,172151,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-05T00:00:00,15.481,4.747,38.208,215430,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-06T00:00:00,15.769,4.822,38.076,159522,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-07T00:00:00,15.657,4.517,38.207,215910,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-08T00:00:00,15.044,4.656,38.105,173536,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-09T00:00:00,15.789,4.488,38.124,234545,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_068,2026-04-10T00:00:00,15.584,4.688,38.14,152082,0,0,-1,Jersey,8,4,1,0,2025-12-31,demo_herd_01
cow_069,2026-01-01T00:00:00,16.77,4.484,38.3,206580,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-02T00:00:00,16.552,4.355,38.283,223435,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-03T00:00:00,16.773,4.408,38.348,169645,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-04T00:00:00,16.431,4.326,38.168,161796,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-05T00:00:00,16.522,4.317,38.35,198400,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-06T00:00:00,17.164,4.362,38.31,217237,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-07T00:00:00,16.167,4.455,38.349,173447,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-08T00:00:00,17.273,4.501,38.293,151342,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-09T00:00:00,16.768,4.359,38.294,171912,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-10T00:00:00,16.228,4.572,38.369,193663,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-11T00:00:00,15.786,4.38,38.303,189061,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-12T00:00:00,16.92,4.291,38.341,200469,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-13T00:00:00,17.0,4.494,38.257,192589,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-14T00:00:00,16.007,4.459,38.294,113371,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-15T00:00:00,16.872,4.415,38.291,159522,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-16T00:00:00,16.787,4.49,38.382,110494,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-17T00:00:00,16.472,4.448,38.311,258741,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-18T00:00:00,16.332,4.467,38.308,215066,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-19T00:00:00,17.022,4.323,38.403,125199,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-20T00:00:00,16.627,4.454,38.34,185293,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-21T00:00:00,16.207,4.477,38.238,248212,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-22T00:00:00,16.994,4.312,38.321,100930,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-23T00:00:00,16.493,4.538,38.261,101484,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-24T00:00:00,16.604,4.336,38.312,190400,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-25T00:00:00,16.478,4.371,38.306,139374,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-26T00:00:00,16.336,4.425,38.271,142055,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-27T00:00:00,16.403,4.513,38.246,200697,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-28T00:00:00,17.064,4.438,38.341,178884,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-29T00:00:00,16.089,4.399,38.373,155166,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-30T00:00:00,16.404,4.516,38.276,200167,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-01-31T00:00:00,15.951,4.585,38.374,140526,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-01T00:00:00,17.465,4.465,38.348,143396,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-02T00:00:00,16.043,4.566,38.336,134527,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-03T00:00:00,16.805,4.303,38.208,150401,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-04T00:00:00,15.945,4.472,38.41,132816,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-05T00:00:00,17.352,4.596,38.412,164461,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-06T00:00:00,17.86,4.457,38.249,209680,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-07T00:00:00,16.996,4.472,38.304,234675,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-08T00:00:00,16.375,4.485,38.277,155580,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-09T00:00:00,16.592,4.375,38.379,168414,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-10T00:00:00,16.593,4.346,38.319,163993,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-11T00:00:00,16.543,4.305,38.369,163916,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-12T00:00:00,16.862,4.404,38.22,208556,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-13T00:00:00,16.127,4.374,38.197,211642,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-14T00:00:00,16.518,4.48,38.339,166782,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-15T00:00:00,16.481,4.51,38.364,159183,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-16T00:00:00,15.742,4.458,38.264,202125,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-17T00:00:00,17.313,4.401,38.315,170180,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-18T00:00:00,16.875,4.6,38.288,166174,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-19T00:00:00,16.783,4.475,38.344,148771,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-20T00:00:00,16.033,4.486,38.087,135764,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-21T00:00:00,16.609,4.57,38.304,158666,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-22T00:00:00,17.01,4.596,38.323,141779,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-23T00:00:00,17.041,4.459,38.239,140928,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-24T00:00:00,16.023,4.51,38.301,259464,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-25T00:00:00,17.802,4.434,38.312,205711,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-26T00:00:00,16.476,4.441,38.33,132488,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-27T00:00:00,16.219,4.484,38.361,176530,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-02-28T00:00:00,16.628,4.393,38.348,163145,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-01T00:00:00,16.22,4.521,38.262,172505,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-02T00:00:00,15.593,4.555,38.328,223743,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-03T00:00:00,17.304,4.426,38.219,157784,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-04T00:00:00,16.806,4.399,38.273,194295,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-05T00:00:00,17.13,4.471,38.203,166429,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-06T00:00:00,16.485,4.465,38.301,138462,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-07T00:00:00,17.018,4.254,38.393,202266,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-08T00:00:00,17.469,4.472,38.39,184317,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-09T00:00:00,16.955,4.324,38.204,160181,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-10T00:00:00,16.598,4.401,38.354,146831,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-11T00:00:00,17.223,4.431,38.218,145889,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-12T00:00:00,16.875,4.49,38.368,169666,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-13T00:00:00,16.833,4.339,38.396,135589,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-14T00:00:00,15.951,4.456,38.228,210343,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-15T00:00:00,16.908,4.514,38.292,160644,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-16T00:00:00,16.485,4.418,38.299,152080,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-17T00:00:00,17.208,4.447,38.34,158133,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-18T00:00:00,16.629,4.437,38.105,139822,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-19T00:00:00,15.724,4.34,38.277,241196,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-20T00:00:00,16.757,4.324,38.309,175597,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-21T00:00:00,16.448,4.415,38.248,226300,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-22T00:00:00,16.806,4.336,38.382,154176,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-23T00:00:00,16.315,4.376,38.344,159126,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-24T00:00:00,16.191,4.637,38.258,115524,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-25T00:00:00,17.285,4.496,38.281,210431,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-26T00:00:00,17.145,4.441,38.312,114361,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-27T00:00:00,17.065,4.512,38.289,187398,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-28T00:00:00,16.025,4.523,38.247,217413,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-29T00:00:00,16.396,4.431,38.354,165438,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-30T00:00:00,16.987,4.45,38.337,160116,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-03-31T00:00:00,16.214,4.383,38.331,139621,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-01T00:00:00,17.032,4.316,38.371,186925,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-02T00:00:00,16.689,4.328,38.266,165401,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-03T00:00:00,16.87,4.393,38.238,203933,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-04T00:00:00,16.785,4.393,38.21,206906,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-05T00:00:00,15.952,4.51,38.339,212629,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-06T00:00:00,17.017,4.462,38.286,168861,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-07T00:00:00,16.716,4.422,38.283,210349,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-08T00:00:00,17.812,4.453,38.313,166938,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-09T00:00:00,16.677,4.378,38.277,229452,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_069,2026-04-10T00:00:00,16.519,4.459,38.356,167950,0,0,-1,Crossbred,5,5,0,0,2025-12-08,demo_herd_01
cow_070,2026-01-01T00:00:00,14.982,4.182,38.436,196093,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-02T00:00:00,16.232,4.261,38.522,149530,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-03T00:00:00,15.712,4.328,38.578,250166,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-04T00:00:00,15.283,4.441,38.455,156090,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-05T00:00:00,15.758,4.269,38.398,196504,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-06T00:00:00,15.438,4.222,38.422,176165,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-07T00:00:00,15.606,4.293,38.551,197860,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-08T00:00:00,16.063,4.272,38.496,121855,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-09T00:00:00,16.078,4.338,38.459,232941,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-10T00:00:00,16.104,4.405,38.385,158993,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-11T00:00:00,16.489,4.295,38.412,158600,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-12T00:00:00,14.861,4.29,38.449,126717,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-13T00:00:00,15.246,4.312,38.545,193590,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-14T00:00:00,15.889,4.273,38.461,180402,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-15T00:00:00,15.856,4.38,38.501,176402,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-16T00:00:00,15.341,4.276,38.461,171707,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-17T00:00:00,15.273,4.246,38.478,171812,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-18T00:00:00,15.585,4.429,38.457,201836,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-19T00:00:00,15.921,4.374,38.485,132453,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-20T00:00:00,16.088,4.35,38.689,204953,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-21T00:00:00,16.338,4.201,38.414,234421,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-22T00:00:00,15.933,4.327,38.443,148212,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-23T00:00:00,15.337,4.27,38.476,133621,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-24T00:00:00,15.503,4.287,38.523,191034,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-25T00:00:00,15.334,4.326,38.378,172767,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-26T00:00:00,16.577,4.171,38.534,179551,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-27T00:00:00,15.789,4.326,38.451,208859,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-28T00:00:00,15.666,4.29,38.57,240464,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-29T00:00:00,16.33,4.284,38.632,184137,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-30T00:00:00,15.122,4.282,38.463,196886,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-01-31T00:00:00,15.544,4.337,38.54,112221,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-01T00:00:00,15.792,4.353,38.539,206174,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-02T00:00:00,15.292,4.288,38.556,141299,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-03T00:00:00,15.716,4.466,38.549,167105,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-04T00:00:00,15.576,4.259,38.59,162298,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-05T00:00:00,15.88,4.191,38.497,209624,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-06T00:00:00,15.522,4.222,38.444,222181,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-07T00:00:00,15.799,4.187,38.506,235802,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-08T00:00:00,16.847,4.368,38.545,192123,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-09T00:00:00,16.241,4.373,38.5,144301,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-10T00:00:00,15.913,4.304,38.465,181974,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-11T00:00:00,15.877,4.359,38.496,173421,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-12T00:00:00,14.973,4.319,38.458,214971,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-13T00:00:00,16.513,4.312,38.427,166051,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-14T00:00:00,15.765,4.444,38.395,148792,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-15T00:00:00,15.264,4.286,38.526,170178,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-16T00:00:00,15.618,4.369,38.42,168663,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-17T00:00:00,16.051,4.432,38.524,105462,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-18T00:00:00,15.039,4.308,38.535,189474,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-19T00:00:00,15.372,4.241,38.435,210094,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-20T00:00:00,15.046,4.354,38.446,144559,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-21T00:00:00,15.55,4.36,38.538,146021,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-22T00:00:00,15.362,4.307,38.541,199101,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-23T00:00:00,15.691,4.256,38.437,205688,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-24T00:00:00,15.918,4.271,38.424,208953,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-25T00:00:00,15.731,4.265,38.548,211877,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-26T00:00:00,15.688,4.4,38.53,232484,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-27T00:00:00,15.978,4.475,38.504,180292,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-02-28T00:00:00,15.798,4.275,38.484,167208,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-03-01T00:00:00,15.294,4.324,38.472,203525,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
cow_070,2026-03-02T00:00:00,15.364,4.291,38.606,156587,0,0,-1,Crossbred,6,2,0,0,2026-01-08,demo_herd_01
